regime,repeat,kernel,kernel_label,true_mean_gap_input,emp_mean_gap_input,true_cov_gap_input,emp_cov_gap_input,cov_gap_error_input,cov0_error_input,cov1_error_input,ref_D_mu_feature,emp_D_mu_feature,ref_D_sigma_feature,emp_D_sigma_feature,cov_gap_error_feature,cov0_error_feature,cov1_error_feature
diff_mean_diff_covariance,2,laplacian,laplacian(gamma=0.001606602587542725),0.9,0.9000000000000001,25.80722530474493,88.36943380745272,84.6196057640326,59.74438575680505,59.6596680529039,0.03361147161513371,0.07098121734303506,0.025642614927010865,0.06213818065765026,0.06640009675668102,0.046940592551839,0.04691906614005785
diff_mean_diff_covariance,2,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.001606602587542725)",0.9,0.9000000000000001,25.80722530474493,88.36943380745272,84.6196057640326,59.74438575680505,59.6596680529039,0.08492760733116839,0.15025526683448825,0.1465782169106012,0.3138847715295971,0.3271100484540684,0.230582788501696,0.2309980793504372
diff_mean_diff_covariance,2,sigmoid,"sigmoid(coef0=0.0, gamma=0.001606602587542725)",0.9,0.9000000000000001,25.80722530474493,88.36943380745272,84.6196057640326,59.74438575680505,59.6596680529039,0.03601860153762268,0.03597922788493863,0.05788380474679497,0.11037960793329891,0.11110585275705986,0.07791993465931164,0.07846331062289814
diff_mean_diff_covariance,3,linear,linear,0.9,0.9000000000000001,25.80722530474493,89.47854851326107,85.52175889019705,60.38187388930781,60.487709204751745,0.9,0.8999999999999999,42.26122764611264,89.0718278382008,91.56494157445331,64.52889637122794,64.77629319012667
diff_mean_diff_covariance,3,rbf,rbf(gamma=0.0015884513763811676),0.9,0.9000000000000001,25.80722530474493,89.47854851326107,85.52175889019705,60.38187388930781,60.487709204751745,0.04321986111162754,0.0871360287452751,0.03474847104505604,0.08372560429430456,0.08924034170555498,0.06307553428725346,0.06310426475777388
diff_mean_diff_covariance,3,laplacian,laplacian(gamma=0.0015884513763811676),0.9,0.9000000000000001,25.80722530474493,89.47854851326107,85.52175889019705,60.38187388930781,60.487709204751745,0.0335040070173442,0.07128945580292657,0.02549677964594291,0.06196430827199152,0.06614994379393022,0.04674675932955043,0.04680717035298352
diff_mean_diff_covariance,3,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.0015884513763811676)",0.9,0.9000000000000001,25.80722530474493,89.47854851326107,85.52175889019705,60.38187388930781,60.487709204751745,0.08414104470979845,0.15030520659073318,0.14469259352663702,0.3140671929753977,0.3255751248510845,0.22939354247219104,0.23050674103671973
diff_mean_diff_covariance,3,sigmoid,"sigmoid(coef0=0.0, gamma=0.0015884513763811676)",0.9,0.9000000000000001,25.80722530474493,89.47854851326107,85.52175889019705,60.38187388930781,60.487709204751745,0.035815718315486536,0.03577526468831935,0.05737945536902184,0.1106325473648179,0.11046464805034825,0.07784948808383806,0.07798258484536962
diff_mean_tiny_covariance_gap,1,linear,linear,1.1,1.1,3.7007693676785185,93.04683520731601,92.97555329213412,65.89970099723845,65.56445356816381,1.0999999999999999,1.1,31.41721605498742,92.4652924872703,97.55075934185267,69.02963576069384,68.81048150423369
diff_mean_tiny_covariance_gap,1,rbf,rbf(gamma=0.0017104851539919562),1.1,1.1,3.7007693676785185,93.04683520731601,92.97555329213412,65.89970099723845,65.56445356816381,0.040481814419479976,0.09934089835331106,0.03297510039640533,0.09721108664699361,0.1026195139198246,0.07258197349318264,0.072507629154926
