variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-large_mu,16,sigmoid,"{'gamma': 0.03954998857521292, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03954998857521292)",0.775,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.0018,       0.0038,       0.0059,       0.0077,
             0.0121,       0.0135,       0.0187,       0.0232,
             0.0353,       0.0411,       0.051 , 4223544.108 ,
       3298282.9895, 2456149.3546, 2429422.9152, 1784133.1548]), 'lambdas': array([      0.0018,       0.0038,       0.0059,       0.0077,
             0.0121,       0.0135,       0.0187,       0.0232,
             0.0353,       0.0411,       0.051 , 4223544.108 ,
       3298282.9895, 2456149.3546, 2429422.9152, 1784133.1548]), 'gvals': array([267.5736, 128.1436,  82.3071,  62.1501,  38.7509,  34.5163,
        24.2323,  19.126 ,  12.0115,  10.0566,   7.82  ,   7.1281,
         7.0045,   6.8571,   6.8516,   6.6972])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,32,linear,{},linear,0.6875,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
       6292937.2627, 3985500.8225, 3614814.5691, 2995698.4467]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
       6292937.2627, 3985500.8225, 3614814.5691, 2995698.4467]), 'gvals': array([6.9941e+10, 4.3151e+09, 4.0190e+09, 3.8183e+09, 3.1217e+09,
       2.0410e+09, 1.8962e+09, 1.6022e+09, 1.3272e+09, 1.0531e+09,
       1.0102e+09, 8.3572e+08, 8.0120e+08, 7.5071e+08, 7.1837e+08,
       6.5920e+08, 5.7426e+08, 5.0822e+08, 4.8783e+08, 4.3880e+08,
       4.2466e+08, 3.5447e+08, 2.9556e+08, 2.7806e+08, 2.5030e+08,
       2.3661e+08, 2.0000e+08, 1.8534e+08, 7.3275e+00, 7.0991e+00,
       7.0503e+00, 6.9563e+00])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,32,rbf,{'gamma': 0.03954998857521292},rbf(gamma=0.03954998857521292),0.6375,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.0016,       0.0025,       0.0049,       0.0069,
             0.0078,       0.0133,       0.0159,       0.0174,
             0.0199,       0.0238,       0.029 ,       0.0324,
             0.0389,       0.042 ,       0.0545, 3980307.9255,
             0.0575,  999856.7942,  958907.5035,  841202.5431,
        652314.4061,  584145.1508,  505196.8276,  444004.3536,
             0.0635,  400207.3723,  384236.1362,  362377.4999,
        352119.6555,  330648.1655,  303692.3699,  271306.2333]), 'lambdas': array([      0.0016,       0.0025,       0.0049,       0.0069,
             0.0078,       0.0133,       0.0159,       0.0174,
             0.0199,       0.0238,       0.029 ,       0.0324,
             0.0389,       0.042 ,       0.0545, 3980307.9255,
             0.0575,  999856.7942,  958907.5035,  841202.5431,
        652314.4061,  584145.1508,  505196.8276,  444004.3536,
             0.0635,  400207.3723,  384236.1362,  362377.4999,
        352119.6555,  330648.1655,  303692.3699,  271306.2333]), 'gvals': array([316.2124, 195.5803,  98.9041,  69.248 ,  61.1013,  34.968 ,
        28.8079,  26.2697,  22.6364,  18.6207,  14.9791,  13.2008,
        10.7416,   9.8071,   7.2205,   7.0984,   6.7674,   6.4077,
         6.3868,   6.3213,   6.1941,   6.139 ,   6.0664,   6.0018,
         5.9931,   5.9499,   5.9295,   5.9002,   5.8859,   5.8544,
         5.8119,   5.7555])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,32,laplacian,{'gamma': 0.03954998857521292},laplacian(gamma=0.03954998857521292),0.7125,sigmoid,"{'C': 0.5, 'gamma': 'scale', 'coef0': 0.0}","{'thetas': array([      0.0014,       0.0028,       0.0042,       0.0074,
             0.0102,       0.0122,       0.0142,       0.0179,
             0.0209,       0.0248,       0.029 ,       0.0327,
             0.0406,       0.0436,       0.0543, 1683591.2197,
             0.061 ,  153527.9453,  149045.2781,  141501.3395,
        104669.3728,   97029.2885,       0.0708,   82969.4186,
         78115.1513,   76094.5294,   67076.619 ,   61296.6116,
         54665.1156,   53395.316 ,   46205.6387,   44170.2069]), 'lambdas': array([      0.0014,       0.0028,       0.0042,       0.0074,
             0.0102,       0.0122,       0.0142,       0.0179,
             0.0209,       0.0248,       0.029 ,       0.0327,
             0.0406,       0.0436,       0.0543, 1683591.2197,
             0.061 ,  153527.9453,  149045.2781,  141501.3395,
        104669.3728,   97029.2885,       0.0708,   82969.4186,
         78115.1513,   76094.5294,   67076.619 ,   61296.6116,
         54665.1156,   53395.316 ,   46205.6387,   44170.2069]), 'gvals': array([354.3243, 176.9925, 115.4645,  64.6031,  46.0771,  38.2368,
        32.5161,  25.3646,  21.5272,  17.8342,  14.9917,  13.0801,
        10.2271,   9.4038,   7.2479,   6.6682,   6.3046,   5.4708,
         5.456 ,   5.43  ,   5.2793,   5.2414,   5.2388,   5.1631,
         5.133 ,   5.1199,   5.0568,   5.0117,   4.9545,   4.9427,
         4.8704,   4.8479])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,32,polynomial,"{'degree': 2, 'gamma': 0.03954998857521292, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03954998857521292)",0.7125,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.0074,       0.0187,       0.0237,       0.0366,
             0.0469, 1584352.1205,       0.0598,  636852.063 ,
        574585.2405,       0.0625,  493675.7551,  353189.7987,
        294630.3241,  273491.1736,  188836.2126,  151063.3747,
        139031.425 ,  115073.5328,   89358.7041,   74541.9643,
         65860.7616,   62356.6682,   54433.169 ,   42911.8078,
             0.0759,   39515.3604,   35282.517 ,   27994.7592,
         26271.2742,   22595.9074,   22196.9803,   19208.9783]), 'lambdas': array([      0.0074,       0.0187,       0.0237,       0.0366,
             0.0469, 1584352.1205,       0.0598,  636852.063 ,
        574585.2405,       0.0625,  493675.7551,  353189.7987,
        294630.3241,  273491.1736,  188836.2126,  151063.3747,
        139031.425 ,  115073.5328,   89358.7041,   74541.9643,
         65860.7616,   62356.6682,   54433.169 ,   42911.8078,
             0.0759,   39515.3604,   35282.517 ,   27994.7592,
         26271.2742,   22595.9074,   22196.9803,   19208.9783]), 'gvals': array([64.9864, 24.2018, 18.7519, 11.5226,  8.6253,  6.6378,  6.45  ,
        6.1821,  6.1307,  6.1106,  6.0548,  5.8874,  5.7967,  5.7595,
        5.5743,  5.4627,  5.4212,  5.3267,  5.2002,  5.1096,  5.0477,
        5.0203,  4.9524,  4.8335,  4.7968,  4.7922,  4.7356,  4.6199,
        4.5881,  4.5128,  4.5039,  4.4316])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,32,sigmoid,"{'gamma': 0.03954998857521292, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03954998857521292)",0.7,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.0009,       0.0028,       0.0043,       0.0052,
             0.0073,       0.0081,       0.0124,       0.0143,
             0.0149,       0.0172,       0.0249,       0.0289,
             0.0448, 3432126.9852, 2609919.3084,       0.0567,
       2389564.5654, 1445018.2521, 1290951.6896, 1087813.5138,
        719729.5872,  656999.611 ,  503000.9888,       0.0635,
        397971.6448,  351004.6178,  260767.8323,  191473.3204,
        122946.9895,       0.0703,  102057.2625,   92326.4442]), 'lambdas': array([      0.0009,       0.0028,       0.0043,       0.0052,
             0.0073,       0.0081,       0.0124,       0.0143,
             0.0149,       0.0172,       0.0249,       0.0289,
             0.0448, 3432126.9852, 2609919.3084,       0.0567,
       2389564.5654, 1445018.2521, 1290951.6896, 1087813.5138,
        719729.5872,  656999.611 ,  503000.9888,       0.0635,
        397971.6448,  351004.6178,  260767.8323,  191473.3204,
        122946.9895,       0.0703,  102057.2625,   92326.4442]), 'gvals': array([581.4998, 172.3732, 111.7712,  93.9364,  65.3293,  59.0083,
        37.6786,  32.3021,  30.8868,  26.6063,  17.7599,  15.0079,
         9.0994,   7.0243,   6.8874,   6.8833,   6.8433,   6.5918,
         6.5354,   6.4498,   6.2433,   6.1977,   6.0642,   5.999 ,
         5.9471,   5.8843,   5.7357,   5.5813,   5.3598,   5.2863,
         5.2666,   5.2165])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,64,linear,{},linear,0.75,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    , 5822303.692 , 5171981.2238,
       3485037.7303, 2501965.5661, 2332958.8851, 2225896.8629,
       1612600.8407, 1461458.4779, 1129042.1122, 1024308.2301,
        716648.5687,  627274.5671,  437256.7865,  410295.629 ,
        299408.9362,  273129.2819,  250588.3263,  156067.1315,
        108835.4072,   63522.0841,       0.1464,       0.2006,
             0.2791,       7.784 ,       6.5504,       0.316 ,
             5.3808,       3.7369,       0.4114,       3.1087,
             2.7813,       0.4954,       0.5472,       1.7011]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    , 5822303.692 , 5171981.2238,
       3485037.7303, 2501965.5661, 2332958.8851, 2225896.8629,
       1612600.8407, 1461458.4779, 1129042.1122, 1024308.2301,
        716648.5687,  627274.5671,  437256.7865,  410295.629 ,
        299408.9362,  273129.2819,  250588.3263,  156067.1315,
        108835.4072,   63522.0841,       0.1464,       0.2006,
             0.2791,       7.784 ,       6.5504,       0.316 ,
             5.3808,       3.7369,       0.4114,       3.1087,
             2.7813,       0.4954,       0.5472,       1.7011]), 'gvals': array([1.5291e+11, 2.5121e+10, 5.0663e+09, 4.5599e+09, 3.8946e+09,
       2.7559e+09, 2.7072e+09, 2.3247e+09, 1.5607e+09, 1.2979e+09,
       1.2061e+09, 1.0338e+09, 8.7516e+08, 8.3531e+08, 8.1708e+08,
       6.9767e+08, 6.1959e+08, 5.8011e+08, 5.5268e+08, 4.8620e+08,
       4.5480e+08, 4.2327e+08, 4.0648e+08, 3.6008e+08, 2.9749e+08,
       2.9586e+08, 2.5622e+08, 2.4397e+08, 2.1661e+08, 1.6825e+08,
       7.2886e+00, 7.2294e+00, 7.0320e+00, 6.8663e+00, 6.8313e+00,
       6.8078e+00, 6.6467e+00, 6.5975e+00, 6.4684e+00, 6.4198e+00,
       6.2412e+00, 6.1746e+00, 5.9941e+00, 5.9623e+00, 5.8048e+00,
       5.7589e+00, 5.7158e+00, 5.4790e+00, 5.2988e+00, 5.0296e+00,
       1.9541e+00, 1.1892e+00, 6.5347e-01, 5.9027e-01, 5.1610e-01,
       5.0611e-01, 4.3434e-01, 2.9293e-01, 2.7133e-01, 2.2794e-01,
       1.9123e-01, 1.5807e-01, 1.1227e-01, 5.9568e-02])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,64,rbf,{'gamma': 0.03954998857521292},rbf(gamma=0.03954998857521292),0.65,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.0013,       0.0036,       0.0039,       0.0053,
             0.0073,       0.0099,       0.0139,       0.0155,
             0.0256,       0.0278,       0.0304,       0.0337,
             0.0353,       0.041 ,       0.0537,       0.0545,
       4921040.293 ,  954097.3518,  851143.2008,  713355.1493,
        583746.4568,  496709.3921,  465152.1155,  438269.6755,
        385837.7293,  357853.8578,  345881.4431,  326035.2095,
        303566.298 ,  281846.1421,  267351.9402,  259068.4806,
        236835.8183,  229371.6651,  224449.2077,  209203.4736,
        191404.3214,  187979.3614,  181705.2181,  179092.35  ,
        167730.9063,  159899.2563,       0.0682,  145903.6819,
        142121.8503,  138492.8142,  132277.5912,  129859.0034,
        123094.4116,  114354.7847,  105344.7984,  102521.4716,
         99522.9059,   96817.1693,   93989.2931,   85971.385 ,
         76670.5406,   74908.7059,   69918.9807,   67088.3595,
         61490.4907,   59034.0219,   57973.7825,   52798.5284]), 'lambdas': array([      0.0013,       0.0036,       0.0039,       0.0053,
             0.0073,       0.0099,       0.0139,       0.0155,
             0.0256,       0.0278,       0.0304,       0.0337,
             0.0353,       0.041 ,       0.0537,       0.0545,
       4921040.293 ,  954097.3518,  851143.2008,  713355.1493,
        583746.4568,  496709.3921,  465152.1155,  438269.6755,
        385837.7293,  357853.8578,  345881.4431,  326035.2095,
        303566.298 ,  281846.1421,  267351.9402,  259068.4806,
        236835.8183,  229371.6651,  224449.2077,  209203.4736,
        191404.3214,  187979.3614,  181705.2181,  179092.35  ,
        167730.9063,  159899.2563,       0.0682,  145903.6819,
        142121.8503,  138492.8142,  132277.5912,  129859.0034,
        123094.4116,  114354.7847,  105344.7984,  102521.4716,
         99522.9059,   96817.1693,   93989.2931,   85971.385 ,
         76670.5406,   74908.7059,   69918.9807,   67088.3595,
         61490.4907,   59034.0219,   57973.7825,   52798.5284]), 'gvals': array([386.2621, 134.3726, 124.0604,  90.9784,  65.8863,  47.8183,
        33.4343,  29.7319,  17.2259,  15.7102,  14.2158,  12.6317,
        11.9797,  10.0947,   7.3486,   7.212 ,   7.2045,   6.3843,
         6.3272,   6.2389,   6.1386,   6.0579,   6.0251,   5.9953,
         5.9316,   5.8939,   5.8769,   5.8474,   5.8117,   5.7746,
         5.7482,   5.7324,   5.6876,   5.6716,   5.6607,   5.6255,
         5.5811,   5.572 ,   5.5551,   5.5478,   5.5151,   5.4912,
         5.4874,   5.4454,   5.4322,   5.4193,   5.3963,   5.3871,
         5.3604,   5.3235,   5.2825,   5.2689,   5.2541,   5.2403,
         5.2255,   5.1809,   5.1236,   5.112 ,   5.0776,   5.0569,
         5.0133,   4.9929,   4.9839,   4.9371])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,64,laplacian,{'gamma': 0.03954998857521292},laplacian(gamma=0.03954998857521292),0.675,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0016,       0.0041,       0.0052,       0.0081,
             0.0102,       0.0111,       0.0146,       0.0184,
             0.0228,       0.0283,       0.0289,       0.0368,
             0.0378,       0.0416,       0.0467,       0.0559,
       1909275.2688,       0.0654,  178565.3224,  132926.0258,
        115845.7295,       0.0699,  100057.2758,   96178.5659,
         84656.4775,   80581.4386,   74798.9483,   68342.13  ,
         60027.2576,   54112.7249,   51047.6007,   46222.1495,
         46125.7318,   43556.1858,   40077.0855,   38971.4197,
         37670.1392,   34375.7055,   33165.766 ,   30525.2001,
         29634.7395,   28066.4696,   26492.1603,   25823.2329,
         24978.9201,   24204.2789,   23864.9721,       0.0793,
         22390.7742,   22191.0944,   21566.7124,   20123.9865,
         19551.4852,   18992.348 ,   17671.7322,   17522.6372,
         16433.3253,   16127.0229,   15562.8706,   15274.9777,
         14877.0825,   13921.5611,   13857.1973,   12952.6799]), 'lambdas': array([      0.0016,       0.0041,       0.0052,       0.0081,
             0.0102,       0.0111,       0.0146,       0.0184,
             0.0228,       0.0283,       0.0289,       0.0368,
             0.0378,       0.0416,       0.0467,       0.0559,
       1909275.2688,       0.0654,  178565.3224,  132926.0258,
        115845.7295,       0.0699,  100057.2758,   96178.5659,
         84656.4775,   80581.4386,   74798.9483,   68342.13  ,
         60027.2576,   54112.7249,   51047.6007,   46222.1495,
         46125.7318,   43556.1858,   40077.0855,   38971.4197,
         37670.1392,   34375.7055,   33165.766 ,   30525.2001,
         29634.7395,   28066.4696,   26492.1603,   25823.2329,
         24978.9201,   24204.2789,   23864.9721,       0.0793,
         22390.7742,   22191.0944,   21566.7124,   20123.9865,
         19551.4852,   18992.348 ,   17671.7322,   17522.6372,
         16433.3253,   16127.0229,   15562.8706,   15274.9777,
         14877.0825,   13921.5611,   13857.1973,   12952.6799]), 'gvals': array([315.1346, 120.0885,  92.8523,  59.1237,  46.4438,  42.2521,
        31.6363,  24.6324,  19.5537,  15.4011,  15.0375,  11.4418,
        11.0805,   9.9223,   8.6691,   6.9992,   6.7311,   5.7862,
         5.5464,   5.3988,   5.33  ,   5.3197,   5.2568,   5.237 ,
         5.1732,   5.1485,   5.1113,   5.0661,   5.0013,   4.9494,
         4.9203,   4.8706,   4.8696,   4.8409,   4.7993,   4.7853,
         4.7683,   4.7226,   4.7047,   4.6632,   4.6484,   4.6212,
         4.5923,   4.5795,   4.5629,   4.5472,   4.5401,   4.5355,
         4.5082,   4.5037,   4.4895,   4.4549,   4.4404,   4.4259,
         4.3899,   4.3857,   4.3536,   4.3442,   4.3264,   4.317 ,
         4.3038,   4.2706,   4.2683,   4.2346])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,64,polynomial,"{'degree': 2, 'gamma': 0.03954998857521292, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03954998857521292)",0.65,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.005 ,       0.0171,       0.0218,       0.0302,
             0.0389,       0.0489, 1368667.1815,  734708.7959,
        652173.6711,       0.0636,  345816.3335,  320809.4421,
        258088.7303,  200503.3549,  167482.4129,  152130.1818,
        131845.5073,  123029.4244,   89904.3984,   76471.4747,
         75503.5881,       0.0731,   61509.0541,   56147.0097,
         45136.6512,   44849.5139,   35401.6091,   33488.133 ,
         29495.2897,   25163.2234,   23052.4075,   21100.8129,
         19812.6405,   17089.1445,   16028.7292,   13587.2236,
         11944.0919,    9679.4473,    9122.0394,    8172.626 ,
          7181.2777,    6739.6893,    5691.749 ,    4992.8282,
          4268.8355,    3973.3892,    3500.2018,       0.0971,
          2787.5499,    2405.1044,       0.0997,    2018.8746,
          1874.3843,    1370.0983,    1119.7967,       0.1111,
           718.4472,     614.8349,       0.1247,     278.5973,
           148.0944,      89.1172,      46.4029,       0.1805]), 'lambdas': array([      0.005 ,       0.0171,       0.0218,       0.0302,
             0.0389,       0.0489, 1368667.1815,  734708.7959,
        652173.6711,       0.0636,  345816.3335,  320809.4421,
        258088.7303,  200503.3549,  167482.4129,  152130.1818,
        131845.5073,  123029.4244,   89904.3984,   76471.4747,
         75503.5881,       0.0731,   61509.0541,   56147.0097,
         45136.6512,   44849.5139,   35401.6091,   33488.133 ,
         29495.2897,   25163.2234,   23052.4075,   21100.8129,
         19812.6405,   17089.1445,   16028.7292,   13587.2236,
         11944.0919,    9679.4473,    9122.0394,    8172.626 ,
          7181.2777,    6739.6893,    5691.749 ,    4992.8282,
          4268.8355,    3973.3892,    3500.2018,       0.0971,
          2787.5499,    2405.1044,       0.0997,    2018.8746,
          1874.3843,    1370.0983,    1119.7967,       0.1111,
           718.4472,     614.8349,       0.1247,     278.5973,
           148.0944,      89.1172,      46.4029,       0.1805]), 'gvals': array([97.5181, 26.6347, 20.4757, 14.2873, 10.7154,  8.2216,  6.5647,
        6.2536,  6.194 ,  5.9831,  5.8768,  5.8393,  5.7305,  5.6043,
        5.5143,  5.4662,  5.3947,  5.3601,  5.2033,  5.1223,  5.116 ,
        5.0341,  5.0135,  4.9679,  4.8587,  4.8555,  4.7373,  4.7095,
        4.646 ,  4.5666,  4.5228,  4.4786,  4.4471,  4.3731,  4.3411,
        4.2585,  4.194 ,  4.0889,  4.0593,  4.0043,  3.9397,  3.908 ,
        3.8235,  3.758 ,  3.6797,  3.6438,  3.5804,  3.4827,  3.4666,
        3.3929,  3.3626,  3.3054,  3.2683,  3.1117,  3.0109,  2.9019,
        2.7892,  2.7115,  2.469 ,  2.3167,  2.0023,  1.7506,  1.4295,
        1.4139])}",diff_mean_tiny_covariance_gap,3
MY-large_mu,64,sigmoid,"{'gamma': 0.03954998857521292, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03954998857521292)",0.6375,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([      0.0004,       0.0015,       0.0036,       0.0094,
             0.0122,       0.0126,       0.0174,       0.0225,
             0.0268,       0.0287,       0.0386,       0.0402,
             0.0498, 3998961.3245, 3065749.9554, 2219233.7258,
       1780131.5695, 1543630.5513, 1354544.8779, 1102198.8708,
        996745.2017,  751766.5398,  571439.3648,       0.0635,
        399355.7404,  279824.371 ,  209798.826 ,  192958.8338,
        153168.2462,  127730.2043,  111256.5106,   75748.2148,
         63930.3617,   42930.6586,   39873.836 ,   37389.4954,
         30913.4029,   29192.7504,   26300.6769,   23852.7947,
         20303.5588,   18881.3143,   14350.7495,   13449.9766,
         12142.8933,    8780.1896,    8126.5393,    6720.0168,
          6397.9481,    5387.0699,    4824.091 ,    4194.8719,
          3344.8354,       0.096 ,    3062.567 ,    2356.3655,
          1848.9504,    1493.0858,    1071.4264,     733.9704,
           361.2464,       0.1289,     242.9033,     208.8719]), 'lambdas': array([      0.0004,       0.0015,       0.0036,       0.0094,
             0.0122,       0.0126,       0.0174,       0.0225,
             0.0268,       0.0287,       0.0386,       0.0402,
             0.0498, 3998961.3245, 3065749.9554, 2219233.7258,
       1780131.5695, 1543630.5513, 1354544.8779, 1102198.8708,
        996745.2017,  751766.5398,  571439.3648,       0.0635,
        399355.7404,  279824.371 ,  209798.826 ,  192958.8338,
        153168.2462,  127730.2043,  111256.5106,   75748.2148,
         63930.3617,   42930.6586,   39873.836 ,   37389.4954,
         30913.4029,   29192.7504,   26300.6769,   23852.7947,
         20303.5588,   18881.3143,   14350.7495,   13449.9766,
         12142.8933,    8780.1896,    8126.5393,    6720.0168,
          6397.9481,    5387.0699,    4824.091 ,    4194.8719,
          3344.8354,       0.096 ,    3062.567 ,    2356.3655,
          1848.9504,    1493.0858,    1071.4264,     733.9704,
           361.2464,       0.1289,     242.9033,     208.8719]), 'gvals': array([1235.5503,  329.0534,  137.4516,   50.6201,   38.2041,   36.9848,
         26.2027,   19.8242,   16.3587,   15.1172,   10.8405,   10.3328,
          8.0347,    7.1008,    6.9679,    6.8063,    6.6961,    6.6248,
          6.5595,    6.4564,    6.4061,    6.2651,    6.128 ,    5.9912,
          5.9488,    5.771 ,    5.627 ,    5.5851,    5.4696,    5.3788,
          5.3098,    5.1176,    5.0328,    4.8337,    4.7968,    4.7646,
          4.6695,    4.6409,    4.5887,    4.5398,    4.4593,    4.423 ,
          4.2858,    4.2534,    4.2023,    4.0402,    4.0015,    3.9065,
          3.8819,    3.796 ,    3.7408,    3.6709,    3.5577,    3.5366,
          3.5137,    3.3827,    3.2615,    3.1546,    2.9888,    2.7999,
          2.4462,    2.3556,    2.2484,    2.1733])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,1,linear,{},linear,0.4875,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([1.2178e+10])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,1,rbf,{'gamma': 0.03954998857521292},rbf(gamma=0.03954998857521292),0.4875,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0015]), 'lambdas': array([0.0015]), 'D_scores': array([321.0039])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,1,laplacian,{'gamma': 0.03954998857521292},laplacian(gamma=0.03954998857521292),0.4125,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0023]), 'lambdas': array([0.0023]), 'D_scores': array([210.0441])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,1,polynomial,"{'degree': 2, 'gamma': 0.03954998857521292, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03954998857521292)",0.5375,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0042]), 'lambdas': array([0.0042]), 'D_scores': array([115.4647])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,1,sigmoid,"{'gamma': 0.03954998857521292, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03954998857521292)",0.6625,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0019]), 'lambdas': array([0.0019]), 'D_scores': array([261.9219])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,2,linear,{},linear,0.5375,sigmoid,"{'C': 0.5, 'gamma': 'scale', 'coef0': 0.0}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([3.0972e+10, 6.1554e+09])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,2,rbf,{'gamma': 0.03954998857521292},rbf(gamma=0.03954998857521292),0.5,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0015, 0.0043]), 'lambdas': array([0.0015, 0.0043]), 'D_scores': array([332.1503, 113.6584])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,2,laplacian,{'gamma': 0.03954998857521292},laplacian(gamma=0.03954998857521292),0.45,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0014, 0.004 ]), 'lambdas': array([0.0014, 0.004 ]), 'D_scores': array([359.5803, 120.3883])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,2,polynomial,"{'degree': 2, 'gamma': 0.03954998857521292, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03954998857521292)",0.5875,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.009 , 0.0159]), 'lambdas': array([0.009 , 0.0159]), 'D_scores': array([52.6307, 28.9368])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,2,sigmoid,"{'gamma': 0.03954998857521292, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03954998857521292)",0.725,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0013, 0.003 ]), 'lambdas': array([0.0013, 0.003 ]), 'D_scores': array([370.061, 163.927])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,3,linear,{},linear,0.5875,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0., 0., 0.]), 'lambdas': array([0., 0., 0.]), 'D_scores': array([5.5270e+10, 4.4904e+10, 1.5540e+10])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,3,rbf,{'gamma': 0.03954998857521292},rbf(gamma=0.03954998857521292),0.575,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0048, 0.0057, 0.0065]), 'lambdas': array([0.0048, 0.0057, 0.0065]), 'D_scores': array([101.597 ,  84.5179,  73.8484])}",diff_mean_tiny_covariance_gap,3
MY-small_mu,3,laplacian,{'gamma': 0.03954998857521292},laplacian(gamma=0.03954998857521292),0.5375,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0002, 0.0021, 0.0035]), 'lambdas': array([0.0002, 0.0021, 0.0035]), 'D_scores': array([3022.3919,  230.0114,  139.7427])}",diff_mean_tiny_covariance_gap,3
