variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,4,rbf,{'gamma': 0.0026367644557403077},rbf(gamma=0.0026367644557403077),0.793939393939394,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0001, 0.0002, 0.0004, 0.0005]), 'lambdas': array([0.0001, 0.0002, 0.0004, 0.0005]), 'D_scores': array([6074.449 , 2093.1791, 1309.5001,  986.3712])}",oldstyle_same_mean_scale_gap,1
MY-small_mu,4,laplacian,{'gamma': 0.0026367644557403077},laplacian(gamma=0.0026367644557403077),0.7121212121212122,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0002, 0.0006, 0.0009]), 'lambdas': array([0.    , 0.0002, 0.0006, 0.0009]), 'D_scores': array([12017.5626,  3185.1949,   850.5899,   575.1701])}",oldstyle_same_mean_scale_gap,1
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0026367644557403077, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0026367644557403077)",0.49696969696969695,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0029, 0.0057, 0.008 , 0.0182]), 'lambdas': array([0.0029, 0.0057, 0.008 , 0.0182]), 'D_scores': array([167.9555,  84.5409,  59.2727,  24.9397])}",oldstyle_same_mean_scale_gap,1
MY-small_mu,4,sigmoid,"{'gamma': 0.0026367644557403077, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0026367644557403077)",0.5696969696969697,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0104, 0.0242]), 'lambdas': array([0.    , 0.    , 0.0104, 0.0242]), 'D_scores': array([1.7997e+09, 1.0977e+08, 4.5346e+01, 1.8282e+01])}",oldstyle_same_mean_scale_gap,1
KFDA-1D,1,linear,{},linear,0.5878787878787879,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'top_lambda': 0.7557800527245081, 'd_norm': 112.68367100078218}",oldstyle_diff_mean_scale_gap,1
KFDA-1D,1,rbf,{'gamma': 0.0029468115110298557},rbf(gamma=0.0029468115110298557),0.990909090909091,linear,{'C': 0.5},"{'top_lambda': 197198.33201833084, 'd_norm': 0.5272011694297508}",oldstyle_diff_mean_scale_gap,1
KFDA-1D,1,laplacian,{'gamma': 0.0029468115110298557},laplacian(gamma=0.0029468115110298557),0.9696969696969697,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'top_lambda': 113466.907700993, 'd_norm': 0.2471220173664781}",oldstyle_diff_mean_scale_gap,1
KFDA-1D,1,polynomial,"{'degree': 2, 'gamma': 0.0029468115110298557, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0029468115110298557)",0.5818181818181818,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'top_lambda': 22444.128083755662, 'd_norm': 0.9659580031921654}",oldstyle_diff_mean_scale_gap,1
KFDA-1D,1,sigmoid,"{'gamma': 0.0029468115110298557, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0029468115110298557)",0.5818181818181818,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'top_lambda': 0.6416267702230745, 'd_norm': 0.2752335963891277}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,1,linear,{},linear,0.5818181818181818,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0006]), 'lambdas': array([0.0006]), 'gvals': array([811.75])}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,1,rbf,{'gamma': 0.0029468115110298557},rbf(gamma=0.0029468115110298557),0.990909090909091,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0001]), 'lambdas': array([0.0001]), 'gvals': array([5866.7653])}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,1,laplacian,{'gamma': 0.0029468115110298557},laplacian(gamma=0.0029468115110298557),0.7212121212121212,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0001]), 'lambdas': array([0.0001]), 'gvals': array([5074.2368])}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,1,polynomial,"{'degree': 2, 'gamma': 0.0029468115110298557, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0029468115110298557)",0.6666666666666666,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0021]), 'lambdas': array([0.0021]), 'gvals': array([232.1295])}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,1,sigmoid,"{'gamma': 0.0029468115110298557, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0029468115110298557)",0.6151515151515151,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0137]), 'lambdas': array([0.0137]), 'gvals': array([33.7543])}",oldstyle_diff_mean_scale_gap,1
MY-large_mu,2,linear,{},linear,0.6060606060606061,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0022]), 'lambdas': array([0.    , 0.0022]), 'gvals': array([6.0378e+08, 2.2651e+02])}",oldstyle_diff_mean_scale_gap,1
