pair,class0,class1,rep,m,r,stage1_kernel,family,class0_bags,class1_bags,stable_r_limit,coordinate_rank,available_directions,D_mu,D_covariance,heuristic_family,evaluation_protocol,status,status_detail,acc,probe_C
airplane vs ship,airplane,ship,2,4,6,polynomial,large_mu,75,75,75,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,1.0
airplane vs ship,airplane,ship,2,4,8,polynomial,large_mu,75,75,75,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,10.0
airplane vs ship,airplane,ship,2,4,10,polynomial,large_mu,75,75,75,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,1.0
airplane vs ship,airplane,ship,2,4,16,polynomial,large_mu,75,75,75,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,1.0
airplane vs ship,airplane,ship,2,4,24,polynomial,large_mu,75,75,75,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,0.1
airplane vs ship,airplane,ship,2,4,1,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,1.0
airplane vs ship,airplane,ship,2,4,2,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.925,1.0
airplane vs ship,airplane,ship,2,4,4,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,10.0
airplane vs ship,airplane,ship,2,4,6,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,1.0
airplane vs ship,airplane,ship,2,4,8,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,10.0
airplane vs ship,airplane,ship,2,4,10,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.925,10.0
airplane vs ship,airplane,ship,2,4,16,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,10.0
airplane vs ship,airplane,ship,2,4,24,polynomial,small_mu,75,75,74,149,24,96121.14753075172,335417.1247455519,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,4,1,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8225,0.1
airplane vs ship,airplane,ship,2,4,2,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.82,0.1
airplane vs ship,airplane,ship,2,4,4,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,0.1
airplane vs ship,airplane,ship,2,4,6,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,0.1
airplane vs ship,airplane,ship,2,4,8,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7925,1.0
airplane vs ship,airplane,ship,2,4,10,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7875,10.0
airplane vs ship,airplane,ship,2,4,16,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7975,1.0
airplane vs ship,airplane,ship,2,4,24,sigmoid,large_mu,75,75,75,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
airplane vs ship,airplane,ship,2,4,1,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7325,0.1
airplane vs ship,airplane,ship,2,4,2,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.725,0.1
airplane vs ship,airplane,ship,2,4,4,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.74,0.1
airplane vs ship,airplane,ship,2,4,6,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7575,0.1
airplane vs ship,airplane,ship,2,4,8,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7825,0.1
airplane vs ship,airplane,ship,2,4,10,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.785,1.0
airplane vs ship,airplane,ship,2,4,16,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.7975,0.1
airplane vs ship,airplane,ship,2,4,24,sigmoid,small_mu,75,75,74,109,24,14744.87601673819,24028.95818712818,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8125,0.1
airplane vs ship,airplane,ship,2,8,1,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,1.0
airplane vs ship,airplane,ship,2,8,2,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,1.0
airplane vs ship,airplane,ship,2,8,4,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.91,1.0
airplane vs ship,airplane,ship,2,8,6,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9125,0.1
airplane vs ship,airplane,ship,2,8,8,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,1.0
airplane vs ship,airplane,ship,2,8,10,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9125,1.0
airplane vs ship,airplane,ship,2,8,16,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,24,linear,large_mu,37,37,37,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,1,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
airplane vs ship,airplane,ship,2,8,2,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.88,0.1
airplane vs ship,airplane,ship,2,8,4,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,1.0
airplane vs ship,airplane,ship,2,8,6,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8875,0.1
airplane vs ship,airplane,ship,2,8,8,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,10.0
airplane vs ship,airplane,ship,2,8,10,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,1.0
airplane vs ship,airplane,ship,2,8,16,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,0.1
airplane vs ship,airplane,ship,2,8,24,linear,small_mu,37,37,36,73,24,18613279.364988633,24216248.79500123,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.885,0.1
airplane vs ship,airplane,ship,2,8,1,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,1.0
airplane vs ship,airplane,ship,2,8,2,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.925,0.1
airplane vs ship,airplane,ship,2,8,4,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,10.0
airplane vs ship,airplane,ship,2,8,6,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,10.0
airplane vs ship,airplane,ship,2,8,8,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,10.0
airplane vs ship,airplane,ship,2,8,10,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,0.1
airplane vs ship,airplane,ship,2,8,16,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,1.0
airplane vs ship,airplane,ship,2,8,24,rbf,large_mu,37,37,37,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,0.1
airplane vs ship,airplane,ship,2,8,1,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.915,1.0
airplane vs ship,airplane,ship,2,8,2,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,1.0
airplane vs ship,airplane,ship,2,8,4,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,6,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,1.0
airplane vs ship,airplane,ship,2,8,8,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,10.0
airplane vs ship,airplane,ship,2,8,10,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,1.0
airplane vs ship,airplane,ship,2,8,16,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,10.0
airplane vs ship,airplane,ship,2,8,24,rbf,small_mu,37,37,36,73,24,18710.295332063382,50191.26835763852,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,1.0
airplane vs ship,airplane,ship,2,8,1,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,10.0
airplane vs ship,airplane,ship,2,8,2,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,4,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,0.1
airplane vs ship,airplane,ship,2,8,6,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,1.0
airplane vs ship,airplane,ship,2,8,8,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,0.1
airplane vs ship,airplane,ship,2,8,10,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,10.0
airplane vs ship,airplane,ship,2,8,16,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9275,1.0
airplane vs ship,airplane,ship,2,8,24,laplacian,large_mu,37,37,37,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,1.0
airplane vs ship,airplane,ship,2,8,1,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.93,10.0
airplane vs ship,airplane,ship,2,8,2,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.925,1.0
airplane vs ship,airplane,ship,2,8,4,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,0.1
airplane vs ship,airplane,ship,2,8,6,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,10.0
airplane vs ship,airplane,ship,2,8,8,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,10.0
airplane vs ship,airplane,ship,2,8,10,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,10.0
airplane vs ship,airplane,ship,2,8,16,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,1.0
airplane vs ship,airplane,ship,2,8,24,laplacian,small_mu,37,37,36,73,24,14575.734119256613,37791.04067837831,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,1.0
airplane vs ship,airplane,ship,2,8,1,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,0.1
airplane vs ship,airplane,ship,2,8,2,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,0.1
airplane vs ship,airplane,ship,2,8,4,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,0.1
airplane vs ship,airplane,ship,2,8,6,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.915,0.1
airplane vs ship,airplane,ship,2,8,8,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.915,10.0
airplane vs ship,airplane,ship,2,8,10,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,0.1
airplane vs ship,airplane,ship,2,8,16,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,24,polynomial,large_mu,37,37,37,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,1.0
airplane vs ship,airplane,ship,2,8,1,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.91,0.1
airplane vs ship,airplane,ship,2,8,2,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.905,10.0
airplane vs ship,airplane,ship,2,8,4,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,0.1
airplane vs ship,airplane,ship,2,8,6,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.915,10.0
airplane vs ship,airplane,ship,2,8,8,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,10.0
airplane vs ship,airplane,ship,2,8,10,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9175,0.1
airplane vs ship,airplane,ship,2,8,16,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9225,1.0
airplane vs ship,airplane,ship,2,8,24,polynomial,small_mu,37,37,36,73,24,100827.4384980076,182234.80221386708,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.92,1.0
airplane vs ship,airplane,ship,2,8,1,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.86,0.1
airplane vs ship,airplane,ship,2,8,2,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,0.1
airplane vs ship,airplane,ship,2,8,4,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,1.0
airplane vs ship,airplane,ship,2,8,6,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8625,0.1
airplane vs ship,airplane,ship,2,8,8,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,10.0
airplane vs ship,airplane,ship,2,8,10,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8575,10.0
airplane vs ship,airplane,ship,2,8,16,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,0.1
airplane vs ship,airplane,ship,2,8,24,sigmoid,large_mu,37,37,37,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8475,1.0
airplane vs ship,airplane,ship,2,8,1,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.76,0.1
airplane vs ship,airplane,ship,2,8,2,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.76,0.1
airplane vs ship,airplane,ship,2,8,4,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.79,0.1
airplane vs ship,airplane,ship,2,8,6,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.78,1.0
airplane vs ship,airplane,ship,2,8,8,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.81,1.0
airplane vs ship,airplane,ship,2,8,10,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.815,10.0
airplane vs ship,airplane,ship,2,8,16,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8325,0.1
airplane vs ship,airplane,ship,2,8,24,sigmoid,small_mu,37,37,36,66,24,25375.905688950126,22715.12772040827,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.84,0.1
airplane vs ship,airplane,ship,2,16,1,linear,large_mu,18,18,18,35,19,29954479.335556567,13050828.564463727,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.915,10.0
airplane vs ship,airplane,ship,2,16,2,linear,large_mu,18,18,18,35,19,29954479.335556567,13050828.564463727,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.91,1.0
